id,x,y,radius,class,class name,image name
1948,3367,2359,17,1,other,DSC_0844.JPG
19480,2596,1069,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19484,5068,1333,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1949,2776,2410,15,1,other,DSC_0844.JPG
195,1477,286,16,1,other,DSC_0844.JPG
1950,3388,58,15,1,other,DSC_0844.JPG
19501,2302,1567,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19507,5080,2341,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1951,2890,175,16,1,other,DSC_0844.JPG
19510,598,490,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19511,2491,880,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19518,307,1360,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19520,3214,1384,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19522,2416,1504,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19529,1762,1864,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19535,328,2149,16,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19537,2479,2476,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19540,3193,2737,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19541,3622,2737,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19542,5221,583,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19543,5434,583,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19554,5104,1393,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1956,184,745,17,1,other,DSC_0844.JPG
19560,4924,1837,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19563,1081,2530,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19566,4867,2683,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19567,187,793,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19574,4300,1144,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19591,3928,2494,18,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19593,4210,2611,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19595,1435,448,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19596,5158,703,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19598,2674,946,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
196,4417,979,17,1,other,DSC_0844.JPG
1960,1588,1306,16,1,other,DSC_0844.JPG
19602,4375,1402,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19613,5374,1762,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19617,1864,2413,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19619,1969,2470,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19629,2668,1450,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19634,5218,2209,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19638,3631,2362,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19639,3091,2794,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19640,3727,2797,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19641,5119,640,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19642,5044,889,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1965,367,1660,17,1,other,DSC_0844.JPG
19654,2770,1993,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19658,4279,2611,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19659,2584,2788,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19660,2512,2791,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19661,5578,586,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19663,1360,934,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19667,2125,1006,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19668,1795,1189,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19672,5371,1639,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19675,4966,2011,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19677,1219,2530,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19679,1936,2905,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19684,5143,1204,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1969,3895,2185,15,1,other,DSC_0844.JPG
19691,4771,1831,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19699,1078,2773,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19700,1045,2830,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19701,2797,2914,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1971,4348,2236,17,1,other,DSC_0844.JPG
1972,463,2308,17,1,other,DSC_0844.JPG
19723,1975,1255,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19735,3772,2482,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19736,4078,2497,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19738,4699,2746,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19739,5080,580,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1974,1915,37,17,1,other,DSC_0844.JPG
19742,5791,955,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19746,5524,1261,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1975,370,187,15,1,other,DSC_0844.JPG
19751,229,1720,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19755,3745,2548,16,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19757,1150,2770,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19761,5317,1141,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19764,5170,1390,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19765,5449,1390,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19768,1075,1561,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19773,5095,1885,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19776,3625,2611,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19780,5602,1141,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19781,778,1180,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19782,502,1297,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19784,5305,1513,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19795,1831,1987,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19800,5470,526,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19802,5638,1078,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19807,4561,1216,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19809,5140,1330,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19819,1579,2290,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19821,1795,2533,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19823,2368,2908,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19839,1006,2527,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1985,4867,1399,16,1,other,DSC_0844.JPG
19850,4855,1219,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19856,2740,1447,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19857,3679,1453,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19858,1108,1618,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19863,4681,2188,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19868,2545,2722,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19869,2113,2851,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1987,580,1918,17,1,other,DSC_0844.JPG
19873,1360,1057,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19881,5323,2041,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19888,2149,2791,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19890,298,604,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19891,5611,892,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19892,5605,1015,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19893,5533,1018,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19895,814,1120,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19896,5458,1141,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19897,4747,1156,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1990,334,382,17,1,other,DSC_0844.JPG
19915,1399,2716,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19917,1117,2824,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19918,2149,2908,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19919,5152,580,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19921,1180,868,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19928,5419,1327,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
1994,181,1348,17,1,other,DSC_0844.JPG
19942,4945,2242,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19945,3694,2737,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19946,2947,2791,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19947,2260,2848,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19948,3106,457,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19951,5746,1018,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19957,5137,1453,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19967,5356,1981,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19970,5443,2110,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19971,4918,2182,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19972,1117,2350,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19974,4096,2677,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19975,2869,2794,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19979,1399,1249,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19995,2914,2113,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19996,3127,2356,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
19998,3124,2728,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20002,2185,2851,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20018,2545,2596,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20021,3550,2866,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20022,4057,2866,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20023,226,724,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20024,5683,892,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20026,1000,1057,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2003,862,2176,15,1,other,DSC_0844.JPG
20030,5554,1453,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20038,5050,637,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20039,5611,769,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20040,5650,832,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20048,823,1852,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20053,5107,2275,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20057,3337,2737,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20058,2476,2851,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2006,775,16,16,1,other,DSC_0844.JPG
20061,5119,1141,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20064,5242,1267,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20067,5623,1453,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20069,3319,1819,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2007,1198,25,17,1,other,DSC_0844.JPG
20073,5032,1996,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20075,3160,2671,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20076,1966,2716,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20078,1477,2824,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20079,4669,517,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2008,184,622,17,1,other,DSC_0844.JPG
20085,568,1297,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2009,190,994,15,1,other,DSC_0844.JPG
20095,4819,2428,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20096,5146,2467,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20097,5254,523,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20098,5365,586,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20103,256,1186,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20106,5557,1327,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20109,376,1726,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2011,5320,1369,17,1,other,DSC_0844.JPG
20110,4447,2008,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20113,4960,2125,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20114,5215,2128,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20115,4138,2368,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20118,5758,769,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20120,2998,1141,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20121,5530,1144,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20131,391,2788,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20132,5740,1267,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2014,4918,2110,15,1,other,DSC_0844.JPG
20140,826,1975,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20143,4456,2296,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20148,5188,640,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2015,268,2188,15,1,other,DSC_0844.JPG
20156,5230,1768,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20160,1609,2590,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20162,3373,2800,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20163,3763,463,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20167,5806,1510,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2017,4168,2299,16,1,other,DSC_0844.JPG
20174,5440,1996,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20177,4567,2242,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20178,2080,2536,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20179,4063,2734,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2018,3961,2302,17,1,other,DSC_0844.JPG
20180,4771,2749,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20181,3121,2854,17,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20182,3439,2920,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20187,2998,1264,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20196,1360,445,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2020,3454,319,17,1,other,DSC_0844.JPG
20204,5131,1828,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20214,886,2833,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20215,2047,2971,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20216,187,661,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20217,2785,751,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20219,223,1120,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20220,2596,1195,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20224,3508,1390,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20231,5008,2350,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20233,4039,2437,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20235,2185,2725,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20237,1069,931,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20239,5716,958,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2024,5290,1081,17,1,other,DSC_0844.JPG
20241,2557,1009,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20242,2923,1387,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20247,5407,1933,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20248,5086,2146,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20250,5407,2251,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20253,5182,523,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20260,5131,1705,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20265,4783,2371,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20266,5041,2578,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2027,5242,1258,15,1,other,DSC_0844.JPG
20272,4777,1342,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20273,5593,1393,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20275,5485,1453,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20277,337,1786,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20285,1471,2716,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20288,3799,2794,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20289,5617,643,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20290,5755,892,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20295,703,1180,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20296,5521,1393,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20298,5269,1576,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20299,5293,1879,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20306,2722,2917,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20307,5464,1018,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20312,271,1783,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20317,5707,1078,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2032,5257,1927,15,1,other,DSC_0844.JPG
20327,4987,2476,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20332,184,919,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20333,5677,1015,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20334,5674,1144,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20335,4957,1408,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20344,4303,2260,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20345,3409,2737,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20347,4228,2923,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20349,265,1300,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20352,5662,1393,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20359,1648,2779,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2036,1945,2275,17,1,other,DSC_0844.JPG
20360,2761,2857,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20361,2260,2962,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20362,1549,3058,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20368,5107,1267,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20374,5014,2230,15,5,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20375,5119,2395,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20377,3976,2566,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20378,3775,2614,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20379,1720,2782,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
2038,148,433,15,1,other,DSC_0844.JPG
20381,5683,769,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20386,5485,1330,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20393,3406,2860,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20394,3910,2860,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20395,5578,832,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20405,3478,2860,16,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20406,4195,2863,15,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
20408,262,793,17,1,other,BEE_HOPE GIMONDE 2016_06_30 BL4_G DSC_2995.JPG
